Bitvectors: 1000
Bitvector: 0010111100011101000100110001100010100110010000111101101011111000011100000111001011100011011101100011
Bitvector: 1110011001110
Bitvector: 10000111111001100100111000110100101001100101101100011111100110000101011000111001001000111011001001111100110011011011100
Bitvector: 011101111010111010010111000011000111100000001101000111101010011011110000110010100010110111111
Bitvector: 1011001001000111110001100101101011100011001111001
Bitvector: 000010100000011110100110100111111010100000101110101110101111110110110010011110010111010000011001111111
Bitvector: 101111000101111001000110011011100110001001101000100101001011110111110110001110101101010010000000111011011110111
Bitvector: 00010110101011000001
Bitvector: 10101100110011001000101110011011111111100
Bitvector: 00001100111001000101100011001110011001101100100000110101011011
Bitvector: 0111001111011011011011000110010011011100011100011110110001111001101011000111011011101100000110100000001110111001001111010100110010000101000011000111
Bitvector: 111000001100010000110100110100011000
Bitvector: 0111101011001
Bitvector: 0010111100001100000110011001000100101101101101010101111100101111011111010000101001011011101110001111110101101011001010011000010110010111001
Bitvector: 1001100101011111011100101101
Bitvector: 10111100100011111010001100001111110010010111010111011010100101
Bitvector: 1001010010101011100100100000011100001010100011000111001110101111110101010101010101100000
Bitvector: 101100101111000100101011100100011011111111001010101111001010011001001000010101110000010100010100000011000110011111001100100010010111001001010
Bitvector: 10101100101101001001110010010001010101001000000111010100100011011011001000101011001100111000101100111000
Bitvector: 10000000011010001011111000010000101111001000010011011000101101110101111011100001100000010100001010001111000010101011110101010110000011101010111
Bitvector: 1000000000011111100001100111111110101001100
Bitvector: 001101111101011101000100110010010
Bitvector: 0100101111111101000101100000000101111100111100111110011
Bitvector: 1001111111110001001110111011100100110001111001010111001110000010110101011000111101111001010110011110001011
Bitvector: 0001100011001011001101110111101101000101100010011000000011
Bitvector: 10101001010101000001010110111010110111101011
Bitvector: 01110011000110111010110111111001011100110101110110011
Bitvector: 00001000111001110110000111010011000
Bitvector: 0100111111111101111010101111101001000100100010011100001011000101010011110000000010011100110111001111011100011101
Bitvector: 1111011011010010011110110001
Bitvector: 100110111001100100
Bitvector: 11101101110010111
Bitvector: 01001001010101010010101111011000000011
Bitvector: 0010011011010100011010111001011010101000111110110111111011111010001001100010110011111001110
Bitvector: 000101110010111000011011110110010000001110111001011000011110100111111000001110101111000110
Bitvector: 11100001011100010011001101111001010001110100101011101100000000111100001010000101001001010000111111111001011010001010110111
Bitvector: 00100101000101011000101111010010101001000
Bitvector: 10001001101100110010101
Bitvector: 01100000110100001110001001001110000000010000110110100110101100100010100001100110101000010001110001101011100
Bitvector: 000110000110001101111011011001011101100011101110101100101001001111100100
Bitvector: 111011111111010101011101100010101000100111011100110001111100101111001001101101000000110110010011100001000101111101010000100111001100010110110101
Bitvector: 1011111101110110010011011100011000010000100111010110100110100111011011101001110110110110001100000110001000101001110100110111111100
Bitvector: 00000010110111000111001001000101000011011001111010010100110100011001000010101111001010000111000110101011011011010000011100110101011001001011110
Bitvector: 001011111000100111010101011101110001000011100111
Bitvector: 10110001011
Bitvector: 100111010111111111110010010010001110010011010101010101001101110011110
Bitvector: 00101101001010100010111110100111101100100111111
Bitvector: 10110011100101011111101100110100111111011011100010100001000110100011001010011101100001100011111011110010001111010010110000110101011100000101011000001
Bitvector: 01100010110011100100100110101101010010100010100110001100011111100001100000010100001101101100101101101100001010011100011011
Bitvector: 0010110001000100
Bitvector: 1001100001111010110011111101000011010101010011010100010101111101110100010010111001110100001101000101
Bitvector: 11011111110010010100100011010000000100110000000011010111101111100111001111011001011111000110100000101100111110111010001110110
Bitvector: 0110110000001001100000110111101101111
Bitvector: 00110111011100001110011100100110010110101010111101111011110000110011101000000110010111011110110111110011101111001111011000001100101100110111
Bitvector: 0011100100011011110100010000101011010000
Bitvector: 01010100010010010001101101111110011100
Bitvector: 001111110010100011101101110111111111100011011011111001001000001101111001010100011110100100000011110011000000101001001
Bitvector: 10110101100101010
Bitvector: 10010111001110000100100001111011101110111010000001101111
Bitvector: 10100111010010011011110000100001000000101110100011010011110100010111000000011000100000010
Bitvector: 111001101100011101000001100100110010
Bitvector: 0110111011100110111011011001011110011110011000010110111110100000001100100100110000000011101000111100101101100
Bitvector: 01011001010
Bitvector: 11001010000110110001001110001010101001100100101
Bitvector: 0011001011110
Bitvector: 010010011110101001000111110111010110001101010111010010010001010001101010011000000100001011111101000101010001001100011101
Bitvector: 1011100100010001010010100110010011100100111010000110001010010000010110100
Bitvector: 110011100110001010
Bitvector: 001000010001100110010111001111001011010001111000010011011110100000001000010011001011010011101110011001110101111111100110000101010010
Bitvector: 10001111001000011000001010010011000011000001001001000110010101
Bitvector: 01000001000101010000110011100010001111100100000101010001011001011100011101001000101110
Bitvector: 010000100010101001110000100001
Bitvector: 000100100010001000001100001000111111010010011101010110101110001101100101011100101111000000000011110110110011001010100000111
Bitvector: 01010000011011001100011100011000101000
Bitvector: 101010011101001101100100011101
Bitvector: 10011001000001110100010101011001010011010110100101000011001110111101000010011000001011110000010000011001010000110
Bitvector: 100111101010000110100111111001110001110101011011000111111011111010101111000010100000000111100011100011101001111001110011110
Bitvector: 11001010111001001110111011100000010010110100111011111010000011001000000110000100010011000110100110000010111111000011101000101110110110101100
Bitvector: 1100001011000101001011100101110010000010011010011110
Bitvector: 1101101100110111001101100000111101101100101111001110111011011010001110111011
Bitvector: 0100000000001100011100110110001110100110111000
Bitvector: 101101110101111110000000001111111101011110110001110010101101110010110
Bitvector: 001101111001011010
Bitvector: 1100111000011
Bitvector: 11011000010101011011111001110101000101010011111001010010000100010010011110001000011111100111000111000100001111000
Bitvector: 110000010000001011011011000001100011100011000011100010100100011100111111001101100100
Bitvector: 00110100110010000000110110001110001101010111101101100100001100001011110011110001110101011000001100110100010010000101100001100
Bitvector: 00011010110001001011000000011111001000111000011010001101100001101001101100011100
Bitvector: 111000111101010011001001101010011011001000001100001000101011100100010011010111111111111101010110010100010101101001111111001011110001100100110111110
Bitvector: 1111110101011111010010010001010110101011110101110011000011100101000001101001000
Bitvector: 0010010110111010101000100110
Bitvector: 1100111011111100100010101101001001100111111100100010001001100000100100101010001000101101011010111111000010100001001001100111010101
Bitvector: 101000101100100110110110
Bitvector: 010011101111001011000100101110111000000001110000000100100010011001010110100011
Bitvector: 011000011101
Bitvector: 1010010101110100101001100001011011111001101111100011001011010011110011111111111101000011001100000011010110101001010110111111011110
Bitvector: 10111101101001010001010110011111101010110000101101011100100001010110011011101011101010101
Bitvector: 101010111011101111111101101101000011100110001111101010100001100011000011011001000111111101111
Bitvector: 11000101111000011011010010100011110110001100010010011011000010111101100100100010001000101011000010111101101000001101010110110101111000
